,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
445,20,3,298227,10,1,6,1,1,1,0,0,35,1,1
446,44,3,290521,9,7,2,5,2,2,0,0,40,1,1
447,51,3,56915,9,2,7,2,4,1,0,0,40,1,1
448,20,3,146538,9,2,10,2,1,1,0,0,40,1,1
449,17,6,258872,7,1,12,4,1,2,0,0,5,1,1
450,19,3,206399,9,1,10,4,2,2,0,0,40,1,1
451,45,7,197332,10,2,7,2,1,1,0,0,55,1,2
452,60,3,245062,9,2,7,2,1,1,0,0,40,1,2
453,42,3,197583,12,2,2,2,2,1,0,0,40,5,2
454,44,2,234885,9,2,6,3,1,2,0,0,40,1,2
455,40,3,72887,11,2,10,2,3,1,0,0,40,1,2
456,30,3,180374,9,2,2,3,1,2,0,0,40,1,1
457,38,3,351299,10,2,8,2,2,1,0,0,50,1,1
458,23,3,54012,9,2,8,2,1,1,0,0,60,1,1
459,32,6,115745,10,2,12,2,1,1,0,0,40,1,1
460,44,3,116632,12,1,9,4,1,1,0,0,40,1,1
461,54,5,288825,9,2,8,2,2,1,0,0,40,1,1
462,32,3,132601,13,2,4,2,1,1,0,0,50,1,1
463,50,3,193374,2,4,7,5,1,1,0,0,40,1,1
464,24,3,170070,13,1,11,1,1,2,0,0,20,1,1
465,37,3,126708,9,2,1,3,1,2,0,0,60,1,1
466,52,3,35598,9,3,8,5,1,1,0,0,40,1,1
467,38,3,33983,10,2,8,2,1,1,0,0,40,1,1
468,49,3,192776,14,2,2,2,1,1,0,1977,45,1,2
469,30,3,118551,13,2,11,3,1,2,0,0,16,1,2
470,60,3,201965,10,1,4,5,1,1,0,0,40,1,2
471,22,6,139883,10,1,12,4,1,1,0,0,40,1,1
472,35,3,285020,9,1,7,1,1,1,0,0,40,1,1
473,30,3,303990,9,1,8,1,1,1,0,0,60,1,1
474,67,3,49401,11,3,5,1,1,2,0,0,24,1,1
475,46,3,279196,13,1,7,1,1,2,0,0,40,1,1
476,17,3,211870,5,1,5,1,1,1,0,0,6,1,1
477,22,3,281432,10,1,3,4,1,1,0,0,30,1,1
478,27,3,161155,6,1,5,1,1,1,0,0,40,1,1
479,23,3,197904,9,1,5,5,1,2,0,0,35,1,1
480,33,3,111746,12,2,7,2,1,1,0,0,45,24,1
481,43,2,170721,10,2,7,2,1,1,0,0,20,1,1
482,28,1,70100,13,1,4,1,1,1,0,0,20,1,1
483,41,3,193626,9,4,7,5,1,2,0,0,40,1,1
484,52,6,271749,8,1,12,6,2,1,594,0,40,1,1
485,25,3,189775,10,4,1,4,2,2,0,0,20,1,1
486,63,6,401531,2,2,12,2,1,1,0,0,35,1,1
487,59,5,286967,9,2,8,2,1,1,0,0,45,1,1
488,45,5,164427,13,3,4,5,1,2,0,0,40,1,1
489,38,3,91039,13,2,6,2,1,1,15024,0,60,1,2
490,40,3,347934,9,1,5,1,1,2,0,0,35,1,1
491,46,4,371373,9,3,1,1,1,1,0,0,40,1,1
492,35,3,32220,12,1,2,1,1,2,0,0,60,1,1
493,34,3,187251,9,3,4,5,1,2,0,0,25,1,1
494,33,3,178107,13,1,7,4,1,1,0,0,20,1,1
495,41,3,343121,9,3,1,5,1,2,0,0,36,1,1
496,20,3,262749,10,1,10,4,1,1,0,0,40,1,1
497,23,3,403107,3,1,5,4,1,1,0,0,40,26,1
498,26,3,64293,10,1,4,1,1,2,0,0,35,1,1
499,72,6,303588,9,2,12,2,1,1,0,0,20,1,1
500,23,5,324960,9,1,9,1,1,1,0,0,40,16,1
501,62,5,114060,9,2,8,2,1,1,0,0,40,1,1
502,52,3,48925,10,2,1,2,1,1,0,0,40,1,1
503,58,3,180980,10,3,5,5,1,2,0,0,42,27,1
504,25,3,181054,13,1,6,1,1,2,0,0,40,1,1
505,24,3,388093,13,1,2,1,2,1,0,0,40,1,1
506,19,3,249609,10,1,13,4,1,1,0,0,8,1,1
507,43,3,112131,10,2,2,2,1,1,0,0,40,1,1
508,47,5,543162,9,5,1,5,2,2,0,0,40,1,1
509,39,3,91996,9,3,5,5,1,2,0,0,40,1,1
510,49,3,141944,11,4,3,5,1,1,0,1380,42,1,1
511,53,6,251804,3,7,12,5,2,2,0,0,30,1,1
512,32,3,37070,11,1,7,1,1,1,0,0,45,1,1
513,34,3,337587,10,2,4,2,1,1,0,0,50,1,2
514,28,3,189346,9,3,7,1,1,1,0,0,45,1,1
515,57,6,222216,11,7,12,5,1,2,0,0,38,1,1
516,25,3,267044,10,1,1,1,4,2,0,0,20,1,1
517,20,6,214635,10,1,12,4,1,1,0,0,24,1,1
518,21,6,204226,10,1,12,5,1,2,0,0,35,1,1
519,34,3,108116,13,2,4,2,1,1,0,0,50,1,2
520,38,7,99146,13,2,2,2,1,1,15024,0,80,1,2
521,50,3,196232,9,2,2,2,1,1,7688,0,50,1,2
522,24,5,248344,10,3,3,1,2,1,0,0,50,1,1
523,37,5,186035,10,2,11,2,1,1,0,0,45,1,2
524,44,3,177905,10,3,10,5,1,1,0,0,58,1,2
525,28,3,85812,10,2,6,3,1,2,0,0,40,1,1
526,42,3,221172,13,2,2,2,1,1,0,0,40,1,2
527,74,3,99183,10,3,1,1,1,2,0,0,9,1,1
528,38,2,190387,9,2,7,2,1,1,0,0,50,1,1
529,44,2,202692,14,2,4,2,1,1,0,0,40,1,1
530,44,3,109339,7,3,10,5,5,2,0,0,46,8,1
531,26,3,108658,9,1,10,1,1,1,0,0,40,1,1
532,36,3,197202,9,2,5,2,2,1,0,0,40,1,1
533,41,3,101739,12,2,2,3,1,2,0,0,50,1,2
534,67,3,231559,15,2,4,2,1,1,20051,0,48,1,2
535,39,5,207853,8,2,11,2,1,1,0,0,50,1,1
536,57,3,190942,2,7,15,1,2,2,0,0,30,1,1
537,29,3,102345,11,5,7,1,1,1,0,0,40,1,1
538,31,7,41493,13,1,9,1,1,2,0,0,45,1,1
539,34,6,190027,9,1,12,5,2,2,0,0,40,1,1
540,44,3,210525,10,2,8,2,1,1,0,0,40,1,1
541,29,3,133937,16,1,4,4,1,1,0,0,40,1,1
542,30,3,237903,10,1,3,5,1,2,0,0,40,1,1
543,27,3,163862,9,1,8,1,1,1,0,0,40,1,1
544,27,3,201872,10,2,6,2,1,1,0,0,50,1,1
545,32,3,84179,9,1,3,1,1,2,0,0,45,1,1
546,58,3,51662,6,2,5,3,1,2,0,0,8,1,1
547,35,5,233327,10,2,13,2,1,1,0,0,40,1,1
548,21,3,259510,9,1,3,4,1,1,0,0,36,1,1
549,28,3,184831,10,1,7,5,1,1,0,0,40,1,1
550,46,2,245724,10,3,2,1,1,1,0,0,50,1,1
551,36,2,27053,9,5,5,5,1,2,0,0,40,1,1
552,72,3,205343,7,7,1,5,1,2,0,0,40,1,1
553,35,3,229328,9,2,10,3,2,2,0,0,40,1,1
554,33,4,319560,11,3,7,5,2,2,0,0,40,1,2
555,69,3,136218,7,1,10,1,1,2,0,0,40,1,1
556,35,3,54576,9,2,10,2,1,1,0,0,40,1,1
557,31,3,323069,9,5,1,5,1,2,0,0,20,5,1
558,34,3,148291,9,2,11,3,1,2,0,0,32,1,1
559,30,3,152453,7,2,5,2,1,1,0,0,40,6,1
560,28,3,114053,13,1,8,1,1,1,0,0,55,1,1
561,54,3,212960,13,2,6,2,1,1,0,0,35,1,2
562,47,3,264052,10,2,4,2,1,1,0,0,50,1,2
563,24,3,82804,9,1,3,5,2,2,0,0,40,1,1
564,52,2,334273,13,2,4,2,1,1,0,0,60,1,2
565,20,3,27337,9,1,3,4,4,1,0,0,48,1,1
566,43,7,188436,14,2,2,2,1,1,5013,0,45,1,1
567,45,3,433665,4,5,5,5,1,2,0,0,40,6,1
568,29,2,110663,9,5,7,1,1,1,0,0,35,1,1
569,47,3,87490,14,3,2,5,1,1,0,0,42,1,1
570,24,3,354351,9,1,7,4,1,1,0,0,40,1,1
571,51,3,95469,9,2,4,2,1,1,0,0,40,1,1
572,17,3,242718,7,1,6,4,1,1,0,0,12,1,1
573,37,3,22463,11,2,7,2,1,1,0,1977,40,1,2
574,27,3,158156,16,1,4,1,1,2,0,0,70,1,1
575,29,3,350162,13,2,2,3,1,1,0,0,40,1,2
576,18,6,165532,8,1,12,4,1,1,0,0,25,1,1
577,36,2,28738,12,3,6,5,1,2,0,0,35,1,1
578,58,5,283635,13,1,4,1,1,2,0,0,40,1,1
579,26,2,86646,10,2,7,2,1,1,0,0,45,1,1
580,65,6,195733,10,2,12,2,1,1,0,0,30,1,2
581,57,3,69884,9,2,6,2,1,1,0,0,40,1,2
582,59,3,199713,9,2,7,2,1,1,0,0,40,1,1
583,27,3,181659,9,2,10,2,1,1,0,0,40,1,1
584,31,2,340939,13,1,11,1,1,1,0,0,40,1,1
585,21,3,197747,10,1,6,4,1,2,0,0,24,1,1
586,29,3,34292,10,1,1,1,1,1,0,0,60,1,1
587,18,3,156764,7,1,5,4,1,1,0,0,40,1,1
588,52,3,25826,6,2,7,2,1,1,0,1887,47,1,2
589,57,7,103948,13,3,4,1,1,1,0,0,80,1,1
590,42,6,137390,9,2,12,2,1,1,0,0,40,1,1
591,55,6,105138,9,2,12,3,3,2,0,0,40,1,1
592,60,3,39352,4,1,8,1,1,1,0,0,48,1,2
593,31,3,168387,13,2,4,2,1,1,7688,0,40,11,2
594,23,3,117789,13,1,1,4,1,2,0,0,40,1,1
595,27,3,267147,9,1,6,4,1,1,0,0,40,1,1
596,23,6,99399,10,1,12,5,4,2,0,0,25,1,1
597,42,2,214242,15,2,4,2,1,1,0,1902,50,1,2
598,25,3,200408,10,1,11,1,1,1,2174,0,40,1,1
599,49,3,136455,13,1,4,1,1,2,0,0,45,1,1
600,32,3,239824,13,1,11,1,1,1,0,0,40,1,1
601,19,3,217039,10,1,1,4,1,1,0,0,28,1,1
602,60,3,51290,4,3,5,1,1,2,0,0,40,1,1
603,42,5,175674,5,2,5,2,1,1,0,0,40,1,1
604,35,2,194404,12,1,9,1,1,1,0,0,40,1,1
605,48,3,45612,9,1,1,5,2,2,0,0,37,1,1
606,51,3,410114,14,2,7,2,1,1,0,0,40,1,2
607,29,3,182521,9,1,7,1,4,1,0,0,40,1,1
608,36,5,339772,9,5,2,1,2,1,0,0,40,1,1
609,17,3,169658,6,1,5,4,1,2,0,0,21,1,1
610,52,3,200853,14,3,4,1,1,2,6849,0,60,1,1
611,24,3,247564,9,1,7,1,1,1,0,0,40,1,1
612,24,3,249909,9,2,3,2,1,1,0,0,50,1,1
613,26,5,208122,13,1,4,4,1,1,1055,0,40,1,1
614,27,3,109881,13,1,5,4,1,2,0,0,20,1,1
615,39,3,207824,9,1,3,4,1,1,0,0,60,1,1
616,30,3,369027,9,2,8,2,2,1,0,0,45,1,1
617,50,2,114117,9,2,2,2,1,1,0,0,32,1,1
618,52,7,51048,13,2,6,2,1,1,0,0,55,1,1
619,46,3,102388,15,2,4,2,1,1,15024,0,45,1,2
620,23,3,190483,13,1,6,4,1,2,0,0,20,1,1
621,45,3,462440,7,7,5,1,2,2,0,0,20,1,1
622,65,3,109351,5,7,15,5,2,2,0,0,24,1,1
623,29,3,34383,11,2,8,2,1,1,0,0,55,1,1
624,47,3,241832,5,4,3,5,1,1,0,0,40,26,1
625,30,3,124187,9,1,9,4,2,1,0,0,60,1,1
626,34,3,153614,9,2,6,2,1,1,0,0,45,1,2
627,38,2,267556,9,2,6,2,1,1,0,0,64,1,1
628,33,3,205469,10,2,2,2,1,1,0,0,40,1,2
629,49,3,268090,13,2,6,2,1,1,0,0,26,1,2
630,47,2,165039,10,1,5,5,2,2,0,0,40,1,1
631,49,5,120451,6,5,5,5,2,2,0,0,40,1,1
632,43,3,154374,10,2,7,2,1,1,15024,0,60,1,2
633,30,3,103649,13,2,1,3,2,2,0,0,40,1,2
634,58,2,35723,9,2,7,2,1,1,0,0,60,1,1
635,19,3,262601,9,1,5,4,1,2,0,0,14,1,1
636,21,3,226181,13,1,3,1,1,1,0,0,40,1,1
637,33,3,175697,13,2,2,2,1,1,15024,0,60,1,2
638,47,7,248145,3,2,8,2,1,1,0,0,50,2,1
639,52,2,289436,16,2,4,2,1,1,0,0,60,1,2
640,26,3,75654,9,3,7,1,1,1,0,0,55,1,1
641,60,3,199378,9,2,7,2,1,1,0,0,40,1,1
642,21,3,160968,10,1,3,4,1,1,0,0,40,1,1
643,36,3,188563,10,2,6,2,1,1,5178,0,50,1,2
644,31,3,55849,10,2,7,2,1,1,0,0,45,1,1
645,50,7,195322,16,5,4,1,1,1,0,0,40,1,2
646,31,5,402089,9,3,1,5,1,2,0,0,40,1,1
647,71,3,78277,9,2,7,2,1,1,0,0,15,1,1
648,58,6,158611,9,2,12,2,1,1,0,0,50,1,1
649,30,1,169496,13,2,11,2,1,1,0,0,40,1,2
650,20,3,130959,10,1,5,4,1,1,0,0,20,1,1
651,24,3,556660,9,1,2,6,1,1,4101,0,50,1,1
652,35,3,292472,16,2,4,2,3,1,0,0,40,22,2
653,38,1,143774,10,5,2,1,1,2,0,0,45,1,1
654,27,3,288341,9,1,10,4,1,2,0,0,32,1,1
655,29,1,71592,10,1,1,5,3,2,0,0,40,14,1
656,70,6,167358,5,7,12,5,1,2,1111,0,15,1,1
657,34,3,106742,9,2,7,2,1,1,0,0,45,1,1
658,44,3,219288,4,2,7,2,1,1,0,0,35,1,1
659,43,3,174524,9,2,10,2,1,1,0,0,40,1,2
660,44,2,335183,8,2,3,2,2,1,0,0,40,1,2
661,35,3,261293,14,1,6,1,1,1,0,0,60,1,1
662,27,3,111900,10,1,4,1,1,1,0,0,40,1,1
663,43,5,194360,14,1,4,1,1,1,0,0,38,1,1
664,20,3,81145,10,1,6,1,1,2,0,0,25,1,1
665,42,3,341204,12,3,4,5,1,2,8614,0,40,1,2
666,27,1,249362,10,2,8,2,1,1,3411,0,40,1,1
667,42,3,247019,9,2,7,2,2,1,0,0,40,1,2
668,20,6,114746,7,4,12,4,3,2,0,1762,40,7,1
669,24,3,172146,5,1,10,1,1,1,0,1721,40,1,1
670,48,4,110457,10,3,2,1,1,1,0,0,40,1,1
671,17,6,80077,7,1,12,4,1,2,0,0,20,1,1
672,17,2,368700,7,1,9,4,1,1,0,0,10,1,1
673,33,3,182556,13,2,2,2,1,1,0,0,40,1,2
674,50,7,219420,9,2,6,2,1,1,0,0,50,1,2
675,22,3,240817,9,1,6,4,1,2,2597,0,40,1,1
676,17,3,102726,8,1,5,4,1,1,0,0,16,1,1
677,32,3,226267,10,2,1,2,1,1,0,0,40,6,1
678,31,3,125457,9,1,7,1,1,1,0,0,45,1,1
679,58,2,204021,9,7,2,1,1,1,0,0,50,1,1
680,29,5,92262,9,1,13,4,1,1,0,0,48,1,1
681,37,3,161141,11,2,7,2,1,1,0,0,40,24,2
682,34,2,190290,9,2,7,2,1,1,0,0,40,1,2
683,23,5,430828,10,5,2,5,2,1,0,0,40,1,1
684,18,1,59342,7,1,1,4,1,2,0,0,5,1,1
685,34,3,136721,9,3,2,1,1,2,0,0,40,1,1
686,66,6,149422,4,1,12,1,1,1,0,0,4,1,1
687,45,5,86644,13,2,4,3,1,2,0,0,55,1,1
688,41,3,195124,14,1,2,1,1,1,0,0,35,25,1
689,26,3,167350,9,1,5,6,1,1,0,0,30,1,1
690,54,5,113000,10,2,9,2,1,1,0,0,40,1,1
691,24,3,140027,10,1,10,4,2,2,0,0,45,1,1
692,42,3,262425,10,2,4,2,1,1,0,0,50,1,1
693,20,3,316702,10,1,4,4,1,1,0,0,20,1,1
694,23,1,335453,13,1,11,1,1,2,0,0,20,1,1
695,25,6,202480,12,1,12,6,1,1,0,0,45,1,1
696,35,3,203628,14,1,4,1,1,1,0,0,60,1,2
697,31,3,118710,14,2,11,2,1,1,0,1902,40,1,2
698,30,3,189620,13,1,4,4,1,2,0,0,40,16,1
699,19,3,475028,9,1,6,4,1,2,0,0,20,1,1
700,36,5,110866,13,1,4,1,1,1,0,0,50,1,1
701,31,3,243605,13,7,6,5,1,2,0,1380,40,2,1
702,21,3,163870,10,1,3,4,1,1,0,0,30,1,1
703,31,2,80145,10,2,7,2,1,1,0,0,40,1,1
704,46,3,295566,16,3,4,5,1,2,25236,0,65,1,2
705,44,3,63042,13,3,2,4,1,2,0,0,50,1,2
706,40,3,229148,8,2,5,2,2,1,0,0,40,3,1
707,45,3,242552,10,1,6,1,2,1,0,0,40,1,1
708,60,3,177665,9,2,7,2,1,1,0,0,35,1,1
709,18,3,208103,7,1,5,6,1,1,0,0,25,1,1
710,28,3,296450,13,2,4,2,1,1,0,0,40,1,1
711,36,3,70282,10,3,1,5,2,2,0,0,40,1,1
712,36,3,271767,13,5,4,1,1,1,0,0,40,5,1
713,40,3,144995,11,2,11,2,1,1,4386,0,40,1,1
714,36,5,382635,13,3,1,5,1,2,0,0,35,9,1
715,31,3,295697,9,5,5,5,2,2,0,0,40,1,1
716,33,3,194141,9,2,10,2,1,1,0,0,40,1,1
717,19,1,378418,9,1,11,4,1,2,0,0,40,1,1
718,22,3,214399,10,1,6,4,1,2,0,0,15,1,1
719,34,3,217460,13,2,2,2,1,1,0,0,45,1,2
720,33,3,182556,9,1,5,1,1,1,0,0,40,1,1
721,41,3,125831,9,2,7,2,1,1,0,2051,60,1,1
722,29,3,271328,13,1,4,1,1,1,4650,0,40,1,1
723,50,5,50459,9,2,2,2,1,1,0,0,42,1,2
724,42,3,162140,13,2,2,2,1,1,7298,0,45,1,2
725,43,3,177937,13,1,4,1,1,1,0,0,40,5,2
726,44,3,111502,9,2,6,3,1,2,0,0,40,1,1
727,20,3,299047,10,1,5,1,1,2,0,0,20,1,1
728,31,3,223212,9,2,5,2,1,1,0,0,40,6,1
729,65,2,118474,7,2,2,2,1,1,9386,0,59,5,2
730,23,3,352139,10,1,5,1,1,2,0,0,24,1,1
731,55,3,173093,10,3,1,1,3,2,0,0,40,1,1
732,26,3,181655,11,2,1,2,1,1,0,2377,45,1,1
733,25,3,332702,11,1,5,4,1,2,0,0,15,1,1
734,45,6,51164,10,2,12,3,2,2,0,0,40,1,1
735,35,3,234901,10,2,7,2,1,1,2407,0,40,1,1
736,36,3,131414,10,1,6,1,2,2,0,0,36,1,1
737,43,1,260960,13,2,4,2,1,1,0,0,50,1,1
738,56,3,156052,9,7,5,5,2,2,594,0,20,1,1
739,42,3,279914,13,2,11,2,1,1,0,0,40,1,2
740,19,3,192453,10,1,5,6,1,2,0,0,25,1,1
741,55,2,200939,9,2,8,2,1,1,0,0,72,1,1
742,42,3,151408,14,1,2,1,1,2,14084,0,50,1,2
743,26,3,112847,11,1,11,4,1,1,0,0,40,1,1
744,17,3,316929,8,1,3,4,1,1,0,0,20,1,1
745,42,5,126319,13,2,4,3,1,2,0,0,40,1,2
746,55,3,197422,9,2,8,2,1,1,7688,0,40,1,2
747,32,3,267736,10,1,1,4,2,2,0,0,40,1,1
748,29,3,267034,7,1,7,4,2,1,0,0,40,23,1
749,46,1,193047,13,2,4,2,1,1,0,0,37,1,1
750,29,1,356089,13,2,2,2,1,1,7688,0,40,1,2
751,22,3,223515,13,1,4,5,1,1,0,0,20,1,1
752,58,2,87510,6,2,7,2,1,1,0,0,40,1,1
753,23,3,145111,9,1,8,5,1,1,0,0,50,1,1
754,39,3,48093,9,1,3,1,1,1,0,0,40,1,1
755,27,3,31757,11,1,7,4,1,1,0,0,38,1,1
756,54,3,285854,9,2,8,2,1,1,0,0,40,1,2
757,33,5,120064,13,1,4,1,1,2,0,0,45,1,1
758,46,4,167381,9,2,1,3,1,2,0,0,40,1,2
759,37,3,103408,9,1,9,1,2,1,0,0,40,1,1
760,36,3,101460,9,1,5,1,1,2,0,0,18,1,1
761,59,5,420537,9,2,1,3,1,2,0,0,38,1,2
762,34,5,119411,9,3,13,5,1,1,0,0,40,24,1
763,53,7,128272,16,2,2,2,1,1,0,0,70,1,2
764,51,3,386773,13,1,6,1,1,1,0,0,55,1,2
765,32,3,283268,6,5,5,5,1,2,0,0,42,1,1
766,31,1,301526,10,4,5,6,1,1,0,0,40,1,1
767,22,3,151790,10,2,6,3,1,2,0,0,30,12,1
768,47,2,106252,13,3,6,1,1,2,0,0,50,1,1
769,32,3,188557,9,1,10,1,1,1,0,0,40,1,1
770,26,3,171114,10,1,9,1,1,2,0,0,38,1,1
771,37,3,327323,3,5,9,1,1,1,0,0,32,28,1
772,31,3,244147,9,3,7,5,1,1,0,0,55,1,1
773,37,3,280282,11,2,11,3,1,2,0,0,24,1,2
774,55,3,116442,9,1,6,1,1,1,0,0,38,1,1
775,23,5,282579,11,3,11,1,1,1,0,0,56,1,1
776,36,3,51838,10,3,1,5,1,2,0,0,40,1,1
777,34,3,73585,14,2,4,2,1,1,0,0,40,5,1
778,43,3,226902,13,2,6,2,1,1,0,0,50,1,2
779,54,3,279129,10,1,11,1,1,1,0,0,40,1,1
780,43,1,146908,10,2,7,2,1,1,0,0,40,5,1
781,28,3,196690,11,1,10,1,1,2,0,1669,42,1,1
782,40,3,130760,11,2,2,2,1,1,0,0,50,1,2
783,41,2,49572,10,2,2,2,1,1,0,0,60,1,1
784,40,3,237601,13,1,6,1,5,2,0,0,55,1,2
785,42,3,169628,10,3,1,1,2,2,0,0,38,1,1
786,61,2,36671,9,2,9,2,1,1,0,2352,50,1,1
787,18,3,231193,8,1,10,4,1,1,0,0,30,1,1
788,59,6,192130,9,2,12,2,1,1,0,0,16,1,1
789,21,6,149704,9,1,12,1,1,2,1055,0,40,1,1
790,48,3,102102,11,2,11,2,1,1,0,0,50,1,2
791,41,7,32185,13,2,11,2,1,1,0,0,40,1,1
792,18,6,196061,10,1,12,4,1,1,0,0,33,1,1
793,23,3,211046,9,1,6,1,1,2,2463,0,40,1,1
794,60,3,31577,9,2,8,2,1,1,0,0,60,1,2
795,22,3,162343,10,1,5,6,2,1,0,0,20,1,1
796,61,3,128831,9,2,10,2,1,1,0,0,40,1,1
797,25,3,316688,9,1,10,1,2,1,0,0,40,1,1
798,46,3,90758,14,1,11,1,1,1,0,0,35,1,2
799,43,3,274363,13,2,2,2,1,1,0,1902,40,10,2
800,43,3,154538,12,3,7,1,1,1,0,0,40,1,1
801,24,3,106085,9,1,5,4,2,1,0,1721,30,1,1
802,68,2,315859,7,1,9,5,1,1,0,0,20,1,1
803,31,3,51471,9,3,1,5,1,2,0,0,38,1,1
804,17,3,193830,7,1,6,4,1,2,0,0,20,1,1
805,32,3,231043,9,2,7,2,1,1,5178,0,48,1,2
806,50,6,23780,14,4,12,6,1,1,0,0,40,1,1
807,33,3,169879,13,2,4,2,1,1,3103,0,47,1,2
808,64,3,270333,13,2,4,2,1,1,0,0,40,1,2
809,20,3,138768,9,1,8,4,1,1,0,0,30,1,1
810,30,3,191571,9,5,5,4,1,2,0,0,36,1,1
811,22,6,219941,10,1,12,4,2,1,0,0,40,1,1
812,43,3,94113,10,3,2,1,1,1,0,0,45,1,1
813,22,3,137510,10,1,1,4,1,1,0,0,40,1,1
814,17,3,32607,6,1,9,4,1,1,0,0,20,1,1
815,47,2,93208,9,2,5,3,1,2,0,0,75,15,1
816,41,3,254440,11,1,4,1,1,2,0,0,60,1,1
817,56,3,186556,10,2,7,2,1,1,0,0,50,1,2
818,64,3,169871,9,2,8,2,1,1,0,0,45,1,1
819,47,3,191277,9,2,8,2,1,1,0,0,50,1,2
820,48,3,167159,11,1,1,5,1,1,0,0,40,1,1
821,31,3,171871,14,1,4,1,1,2,0,0,46,1,1
822,29,3,154411,11,1,11,4,1,1,0,0,40,1,1
823,30,3,129227,9,7,1,1,1,2,0,0,40,1,1
824,32,3,110331,9,2,2,2,1,1,0,1672,60,1,1
825,57,3,34269,9,7,8,5,1,1,0,653,42,1,2
826,62,3,174355,9,7,5,1,1,2,0,0,40,1,1
827,39,3,680390,9,5,10,5,1,2,0,0,24,1,1
828,43,3,233130,10,1,1,1,1,1,0,0,25,1,1
829,24,7,165474,13,1,6,4,1,1,0,0,40,1,1
830,42,6,257780,7,2,12,2,1,1,0,0,15,1,1
831,53,3,194259,10,2,1,3,1,2,4386,0,40,1,2
832,26,3,280093,10,1,3,4,1,1,0,0,40,1,1
833,73,2,177387,9,2,2,2,1,1,0,0,40,1,1
834,72,6,28929,7,7,12,1,1,2,0,0,24,1,1
835,55,3,105304,9,2,10,2,1,1,0,0,40,1,1
836,25,3,499233,9,3,1,1,1,1,0,0,40,1,1
837,41,3,180572,13,3,4,1,1,2,0,0,50,1,2
838,24,3,321435,13,1,2,1,1,1,0,0,50,1,1
839,63,3,86108,9,7,9,1,1,1,0,0,6,1,1
840,17,3,198124,7,1,6,4,1,1,0,0,20,1,1
841,35,3,135162,10,2,7,2,1,1,0,0,50,1,1
842,51,3,146813,10,2,4,2,1,1,0,0,40,1,2
843,62,5,291175,13,7,4,1,1,2,0,0,48,1,1
844,55,3,387569,9,2,7,2,1,1,4386,0,40,1,2
845,43,3,102895,10,3,4,1,1,1,0,0,40,1,1
846,40,5,33274,9,3,5,1,1,2,0,0,50,1,1
847,37,3,86551,13,2,2,2,1,1,0,0,45,1,2
848,39,3,138192,13,2,7,2,1,1,0,0,40,1,1
849,31,3,118966,9,1,7,4,1,1,0,0,18,1,1
850,61,3,99784,14,7,4,1,1,2,0,0,40,1,2
851,26,3,90980,11,3,1,1,1,2,0,0,55,1,1
852,46,2,177407,9,2,6,2,1,1,0,0,50,1,1
853,26,3,96467,13,1,4,1,1,2,0,0,40,1,1
854,48,1,327886,16,3,4,4,1,1,0,0,50,1,2
855,34,3,111567,9,1,8,4,1,1,0,0,40,1,1
856,34,5,166545,9,1,1,4,1,2,0,0,40,1,1
857,59,3,142182,9,2,5,2,1,1,0,0,40,1,2
858,34,3,188798,13,1,4,4,1,2,0,0,40,1,1
859,49,3,38563,13,1,2,1,1,2,0,0,56,1,2
860,18,3,216284,7,1,1,4,1,2,0,0,20,1,1
861,43,3,191547,9,2,9,2,1,1,0,0,40,6,1
862,48,3,285335,7,2,2,2,1,1,0,0,50,1,1
863,28,7,142712,10,2,2,2,1,1,0,0,70,1,1
864,33,3,80945,9,2,10,2,1,1,0,0,40,1,1
865,24,3,309055,10,1,6,1,1,2,0,0,15,1,1
866,21,3,62339,6,1,3,1,1,1,0,0,40,1,1
867,17,3,368700,7,1,6,4,1,1,0,0,28,1,1
868,39,3,176186,10,2,9,2,1,1,0,0,50,1,2
869,29,2,266855,13,5,4,4,1,1,0,0,40,1,1
870,44,3,48087,13,2,2,2,1,1,0,0,40,1,2
871,24,3,121313,10,1,8,4,1,1,0,0,50,1,1
872,71,2,143437,14,2,6,2,1,1,10605,0,40,1,2
873,51,2,160724,13,2,6,2,3,1,0,2415,40,29,2
874,55,3,282753,3,3,5,5,2,1,0,0,25,1,1
875,41,3,194636,13,2,2,2,1,1,0,0,60,1,2
876,23,3,153044,9,1,3,5,2,2,0,0,7,1,1
877,38,3,411797,11,3,1,5,1,2,0,0,40,1,1
878,39,3,117683,9,2,8,2,1,1,0,0,40,1,2
879,19,3,376540,9,1,1,1,1,2,0,0,30,1,1
880,49,3,72393,5,3,10,1,1,2,0,0,40,1,1
881,32,3,270335,13,2,1,6,1,1,0,0,40,14,2
882,27,3,96226,9,2,7,2,1,1,0,0,70,1,1
883,38,3,95336,13,2,6,2,1,1,0,0,50,1,2
884,33,3,258498,10,2,7,3,1,2,0,0,60,1,1
885,63,6,149698,10,2,12,2,1,1,0,0,15,1,1
886,23,3,205865,13,1,2,4,1,1,0,0,28,1,1
887,33,7,155781,10,2,7,2,1,1,0,0,60,5,1
888,54,2,406468,9,2,6,2,2,1,0,0,40,1,1
889,29,3,177119,11,3,11,1,1,2,2174,0,45,1,1
890,48,6,144397,10,3,12,5,2,2,0,0,30,1,1
891,35,2,372525,13,1,2,1,1,1,0,0,40,1,1
